index,pitch,audio_peak,audio_rms,audio_mean
0,48,1.0,0.2283535599708557,-0.0017712765838950872
1,49,1.0,0.2945004999637604,-0.001156073296442628
2,50,1.0,0.2770322263240814,-0.0013647654559463263
3,51,1.0,0.3443319499492645,-0.0016480867052450776
4,52,1.0,0.34325096011161804,-0.00041776723810471594
5,53,1.0,0.1846015900373459,0.00017689466767478734
6,54,1.0,0.23367539048194885,0.00023757910821586847
7,55,1.0,0.21953852474689484,-0.001315417466685176
