sample_index,variant_index,pitch,setting,sampler,n_steps,guidance_scale,target_harmonic,off_target_harmonic,target_ratio,margin_ratio,sample_std,sample_absmax,finite,artifact_penalty,total_score,selected
38,1,50,heun_50_gs5,heun,50,5.0,0.8845305482169138,0.9460339083741007,2.1997869576101188,-0.06501179182125896,0.7440393567085266,6.162879467010498,True,0.0,5.401949706293409,True
39,0,51,heun_50_gs5,heun,50,5.0,1.0683270116789965,1.1461633637702968,2.2347132997436847,-0.06791034670324371,0.8934394121170044,8.909128189086914,True,0.0,5.484917729304346,True
40,2,52,heun_50_gs5,heun,50,5.0,0.9702412568102023,0.980144450190478,2.151196486592953,-0.010103809981593043,0.7953655123710632,9.15870189666748,True,0.0,5.362835501509993,True
41,1,53,heun_50_gs5,heun,50,5.0,0.9740345001997381,0.994498072547318,1.9771787334045487,-0.020576784115223512,0.7284678220748901,7.70055627822876,True,0.0,4.912081657338537,True
42,2,54,heun_50_gs5,heun,50,5.0,1.3440798811352097,1.3969448870622012,1.935609477767093,-0.03784330079029424,0.9632778763771057,7.378885269165039,True,0.0,4.7822587432322905,True
43,2,55,heun_50_gs5,heun,50,5.0,0.9118855511664918,0.9085064397949123,2.010121164747498,0.0037194137392666184,0.6710728406906128,7.473837375640869,True,0.0,5.0308820324776455,True
44,0,56,heun_50_gs5,heun,50,5.0,0.9592291516883453,0.9390766221051762,2.234630649431719,0.021459941493797152,0.7526242136955261,7.695112228393555,True,0.0,5.618766535819994,True
45,1,57,heun_50_gs5,heun,50,5.0,0.7893200018497855,0.8036116202559953,2.5704364554187062,-0.017784235404429336,0.7146602869033813,8.10943603515625,True,0.0,6.399414785440122,True
46,2,58,heun_50_gs5,heun,50,5.0,0.8477976804951135,0.841353297068711,2.510248743006286,0.007659544893042451,0.6994039416313171,5.98629093170166,True,0.0,6.287111174855279,True
47,0,59,heun_50_gs5,heun,50,5.0,1.216770115236451,1.197300071143435,2.085578612870015,0.01626162429924994,0.8576471209526062,8.119205474853516,True,0.0,5.238338968623913,True
48,1,60,heun_50_gs5,heun,50,5.0,0.814184170316668,0.8424512110964455,2.618562033503409,-0.03355332637893039,0.6833563446998596,9.107538223266602,True,0.0,6.496075094190127,True
49,2,61,heun_50_gs5,heun,50,5.0,0.9220274331960943,0.8780502862279026,2.638327154179088,0.05008499758740148,0.6946293115615845,7.730592250823975,True,0.0,6.6709453818288225,True
50,1,62,heun_50_gs5,heun,50,5.0,1.208920096248011,1.2165382032899887,2.802471325278483,-0.0062621189854575555,0.9063034057617188,12.891854286193848,True,0.0,6.996785134718021,True
51,2,63,heun_50_gs5,heun,50,5.0,1.4245230336677925,1.276837436351452,2.802842556029323,0.11566515200376548,0.9042800664901733,8.38776683807373,True,0.0,7.180604118078955,True
52,1,64,heun_50_gs5,heun,50,5.0,1.1350977925337358,1.076845991785338,2.925426473027216,0.054094829392336806,0.7953832745552063,9.156722068786621,True,0.0,7.394708426656544,True
53,0,65,heun_50_gs5,heun,50,5.0,1.1405495052263268,1.0484393801312721,2.912121326431432,0.08785450638545908,0.7509132027626038,9.362892150878906,True,0.0,7.412085075656769,True
