epoch,batch,step,train_loss,learning_rate
0,1,1,1.8084063529968262,1.009e-05
0,50,50,1.6524553298950195,1.4499999999999995e-05
0,100,100,1.6204426288604736,1.8999999999999998e-05
0,150,150,1.5372531414031982,2.3500000000000002e-05
0,200,200,1.3900268077850342,2.7999999999999993e-05
0,250,250,1.3237513303756714,3.2499999999999984e-05
0,300,300,1.3410918712615967,3.6999999999999985e-05
0,350,350,1.410624384880066,4.1499999999999965e-05
0,400,400,1.3002063035964966,4.599999999999992e-05
0,450,450,1.2324490547180176,5.0499999999999886e-05
0,500,500,1.3234649896621704,5.499999999999991e-05
0,550,550,1.1527577638626099,5.949999999999986e-05
0,600,600,0.9406597018241882,6.399999999999986e-05
0,650,650,0.9911076426506042,6.849999999999986e-05
1,30,700,1.242906928062439,7.299999999999977e-05
1,80,750,1.0088326930999756,7.749999999999981e-05
1,130,800,1.274814486503601,8.199999999999976e-05
1,180,850,1.2071669101715088,8.649999999999974e-05
1,230,900,1.0894339084625244,9.09999999999997e-05
1,280,950,1.0749728679656982,9.549999999999968e-05
1,330,1000,0.8614760637283325,9.999999999999964e-05
1,380,1050,0.7850430011749268,9.999999999999964e-05
1,430,1100,1.1041780710220337,9.999999999999964e-05
1,480,1150,1.1026275157928467,9.999999999999964e-05
1,530,1200,1.2018178701400757,9.999999999999964e-05
1,580,1250,1.2229269742965698,9.999999999999964e-05
1,630,1300,1.1912426948547363,9.999999999999964e-05
2,10,1350,0.8447617292404175,9.999999999999964e-05
2,60,1400,1.036733627319336,9.999999999999964e-05
2,110,1450,1.0013223886489868,9.999999999999964e-05
2,160,1500,1.06472647190094,9.999999999999964e-05
2,210,1550,1.0390032529830933,9.999999999999964e-05
2,260,1600,1.1839674711227417,9.999999999999964e-05
2,310,1650,1.1268750429153442,9.999999999999964e-05
2,360,1700,1.1387416124343872,9.999999999999964e-05
2,410,1750,1.1174044609069824,9.999999999999964e-05
2,460,1800,1.2918386459350586,9.999999999999964e-05
2,510,1850,1.0155644416809082,9.999999999999964e-05
2,560,1900,0.9791353940963745,9.999999999999964e-05
2,610,1950,1.22252357006073,9.999999999999964e-05
2,660,2000,1.066111445426941,9.999999999999964e-05
3,40,2050,0.903972864151001,9.999999999999964e-05
3,90,2100,1.0533733367919922,9.999999999999964e-05
3,140,2150,1.4576343297958374,9.999999999999964e-05
3,190,2200,1.4228439331054688,9.999999999999964e-05
3,240,2250,1.0143287181854248,9.999999999999964e-05
3,290,2300,0.9833694100379944,9.999999999999964e-05
3,340,2350,1.0859041213989258,9.999999999999964e-05
3,390,2400,0.9277461171150208,9.999999999999964e-05
3,440,2450,1.1383075714111328,9.999999999999964e-05
3,490,2500,1.1690744161605835,9.999999999999964e-05
3,540,2550,1.034918189048767,9.999999999999964e-05
3,590,2600,1.05500328540802,9.999999999999964e-05
3,640,2650,1.161316990852356,9.999999999999964e-05
4,20,2700,1.1826013326644897,9.999999999999964e-05
4,70,2750,1.1519864797592163,9.999999999999964e-05
4,120,2800,1.1783610582351685,9.999999999999964e-05
4,170,2850,1.3028334379196167,9.999999999999964e-05
4,220,2900,0.8693388104438782,9.999999999999964e-05
4,270,2950,1.0010020732879639,9.999999999999964e-05
4,320,3000,0.9007061719894409,9.999999999999964e-05
4,370,3050,1.009030818939209,9.999999999999964e-05
4,420,3100,0.8842305541038513,9.999999999999964e-05
4,470,3150,1.1861516237258911,9.999999999999964e-05
4,520,3200,1.0054548978805542,9.999999999999964e-05
4,570,3250,0.9041213989257812,9.999999999999964e-05
4,620,3300,1.053324580192566,9.999999999999964e-05
4,670,3350,1.0549274682998657,9.999999999999964e-05
5,50,3400,0.8699650168418884,9.999999999999964e-05
5,100,3450,1.224432349205017,9.999999999999964e-05
5,150,3500,1.2089855670928955,9.999999999999964e-05
5,200,3550,1.113402247428894,9.999999999999964e-05
5,250,3600,1.1318259239196777,9.999999999999964e-05
5,300,3650,0.8589377999305725,9.999999999999964e-05
5,350,3700,1.1156790256500244,9.999999999999964e-05
5,400,3750,0.9953241348266602,9.999999999999964e-05
5,450,3800,0.9724060893058777,9.999999999999964e-05
5,500,3850,1.0507837533950806,9.999999999999964e-05
5,550,3900,1.1534273624420166,9.999999999999964e-05
5,600,3950,0.9951899647712708,9.999999999999964e-05
5,650,4000,1.1324337720870972,9.999999999999964e-05
6,30,4050,1.3903242349624634,9.999999999999964e-05
6,80,4100,1.206351399421692,9.999999999999964e-05
6,130,4150,0.9428943395614624,9.999999999999964e-05
6,180,4200,0.8875959515571594,9.999999999999964e-05
6,230,4250,1.1816089153289795,9.999999999999964e-05
6,280,4300,1.2109606266021729,9.999999999999964e-05
6,330,4350,0.9004724025726318,9.999999999999964e-05
6,380,4400,1.013036847114563,9.999999999999964e-05
6,430,4450,1.285650610923767,9.999999999999964e-05
6,480,4500,1.1109228134155273,9.999999999999964e-05
6,530,4550,0.9949402809143066,9.999999999999964e-05
6,580,4600,0.9761598110198975,9.999999999999964e-05
6,630,4650,0.9279853105545044,9.999999999999964e-05
7,10,4700,1.0041764974594116,9.999999999999964e-05
7,60,4750,0.9715429544448853,9.999999999999964e-05
7,110,4800,0.973238468170166,9.999999999999964e-05
7,160,4850,0.8538451790809631,9.999999999999964e-05
7,210,4900,0.8173710703849792,9.999999999999964e-05
7,260,4950,1.1552786827087402,9.999999999999964e-05
7,310,5000,1.0649152994155884,9.999999999999964e-05
7,360,5050,0.7971546053886414,9.999999999999964e-05
7,410,5100,1.2486213445663452,9.999999999999964e-05
7,460,5150,0.8826096653938293,9.999999999999964e-05
7,510,5200,1.17567777633667,9.999999999999964e-05
7,560,5250,0.9615018367767334,9.999999999999964e-05
7,610,5300,0.9310752749443054,9.999999999999964e-05
7,660,5350,0.8767349123954773,9.999999999999964e-05
8,40,5400,0.9809914231300354,9.999999999999964e-05
8,90,5450,1.0146584510803223,9.999999999999964e-05
8,140,5500,1.0748498439788818,9.999999999999964e-05
8,190,5550,1.0282717943191528,9.999999999999964e-05
8,240,5600,0.8738073110580444,9.999999999999964e-05
8,290,5650,1.1668529510498047,9.999999999999964e-05
8,340,5700,0.9517520666122437,9.999999999999964e-05
8,390,5750,1.181288719177246,9.999999999999964e-05
8,440,5800,1.0963938236236572,9.999999999999964e-05
8,490,5850,1.1729496717453003,9.999999999999964e-05
8,540,5900,0.9388052225112915,9.999999999999964e-05
8,590,5950,0.9070478677749634,9.999999999999964e-05
8,640,6000,1.1112297773361206,9.999999999999964e-05
9,20,6050,1.0309717655181885,9.999999999999964e-05
9,70,6100,1.2080206871032715,9.999999999999964e-05
9,120,6150,0.9608218669891357,9.999999999999964e-05
9,170,6200,0.8121649622917175,9.999999999999964e-05
9,220,6250,1.0501700639724731,9.999999999999964e-05
9,270,6300,0.8431344032287598,9.999999999999964e-05
9,320,6350,0.9502046704292297,9.999999999999964e-05
9,370,6400,0.9873434901237488,9.999999999999964e-05
9,420,6450,0.9567916989326477,9.999999999999964e-05
9,470,6500,0.9857856035232544,9.999999999999964e-05
9,520,6550,1.0595022439956665,9.999999999999964e-05
9,570,6600,1.1328210830688477,9.999999999999964e-05
9,620,6650,1.503902792930603,9.999999999999964e-05
9,670,6700,0.9392207264900208,9.999999999999964e-05
10,50,6750,0.9850277900695801,9.999999999999964e-05
10,100,6800,0.9623548984527588,9.999999999999964e-05
10,150,6850,1.0015318393707275,9.999999999999964e-05
10,200,6900,1.0296742916107178,9.999999999999964e-05
10,250,6950,1.3133138418197632,9.999999999999964e-05
10,300,7000,1.0830543041229248,9.999999999999964e-05
10,350,7050,1.0288704633712769,9.999999999999964e-05
10,400,7100,1.221300482749939,9.999999999999964e-05
10,450,7150,0.9156662225723267,9.999999999999964e-05
10,500,7200,1.2303376197814941,9.999999999999964e-05
10,550,7250,0.99666428565979,9.999999999999964e-05
10,600,7300,1.146640658378601,9.999999999999964e-05
10,650,7350,0.9222970604896545,9.999999999999964e-05
11,30,7400,0.8911663889884949,9.999999999999964e-05
11,80,7450,1.1415376663208008,9.999999999999964e-05
11,130,7500,0.8756639361381531,9.999999999999964e-05
11,180,7550,0.9963912963867188,9.999999999999964e-05
11,230,7600,1.1188870668411255,9.999999999999964e-05
11,280,7650,1.2501808404922485,9.999999999999964e-05
11,330,7700,1.1369953155517578,9.999999999999964e-05
11,380,7750,0.8051958680152893,9.999999999999964e-05
11,430,7800,1.0375384092330933,9.999999999999964e-05
11,480,7850,0.8950022459030151,9.999999999999964e-05
11,530,7900,0.8530513644218445,9.999999999999964e-05
11,580,7950,0.9421350359916687,9.999999999999964e-05
11,630,8000,1.1213476657867432,9.999999999999964e-05
12,10,8050,1.0306466817855835,9.999999999999964e-05
12,60,8100,0.9239439368247986,9.999999999999964e-05
12,110,8150,1.3676875829696655,9.999999999999964e-05
12,160,8200,0.8885760307312012,9.999999999999964e-05
12,210,8250,0.9198185205459595,9.999999999999964e-05
12,260,8300,0.8654744029045105,9.999999999999964e-05
12,310,8350,1.070697546005249,9.999999999999964e-05
12,360,8400,1.0696237087249756,9.999999999999964e-05
12,410,8450,1.269016981124878,9.999999999999964e-05
12,460,8500,0.7893452048301697,9.999999999999964e-05
12,510,8550,1.0442967414855957,9.999999999999964e-05
12,560,8600,1.1267236471176147,9.999999999999964e-05
12,610,8650,1.024520754814148,9.999999999999964e-05
12,660,8700,1.099777340888977,9.999999999999964e-05
13,40,8750,1.0131891965866089,9.999999999999964e-05
13,90,8800,1.157180905342102,9.999999999999964e-05
13,140,8850,1.0989333391189575,9.999999999999964e-05
13,190,8900,1.172646164894104,9.999999999999964e-05
13,240,8950,1.0161153078079224,9.999999999999964e-05
13,290,9000,0.9380386471748352,9.999999999999964e-05
13,340,9050,0.8788986802101135,9.999999999999964e-05
13,390,9100,1.1617546081542969,9.999999999999964e-05
13,440,9150,1.0192240476608276,9.999999999999964e-05
13,490,9200,0.9137900471687317,9.999999999999964e-05
13,540,9250,0.9099137783050537,9.999999999999964e-05
13,590,9300,0.9097041487693787,9.999999999999964e-05
13,640,9350,1.0679923295974731,9.999999999999964e-05
14,20,9400,1.046701192855835,9.999999999999964e-05
14,70,9450,0.9552580714225769,9.999999999999964e-05
14,120,9500,1.0616000890731812,9.999999999999964e-05
14,170,9550,1.0400562286376953,9.999999999999964e-05
14,220,9600,1.0041441917419434,9.999999999999964e-05
14,270,9650,1.03181791305542,9.999999999999964e-05
14,320,9700,0.993208110332489,9.999999999999964e-05
14,370,9750,1.0348889827728271,9.999999999999964e-05
14,420,9800,1.0300401449203491,9.999999999999964e-05
14,470,9850,1.234845757484436,9.999999999999964e-05
14,520,9900,1.0501329898834229,9.999999999999964e-05
14,570,9950,1.069874882698059,9.999999999999964e-05
14,620,10000,0.9051896333694458,9.999999999999964e-05
14,670,10050,0.9564507007598877,9.999999999999964e-05
15,50,10100,1.2341374158859253,9.999999999999964e-05
15,100,10150,1.1371372938156128,9.999999999999964e-05
15,150,10200,1.116420030593872,9.999999999999964e-05
15,200,10250,0.9390544295310974,9.999999999999964e-05
15,250,10300,1.0621486902236938,9.999999999999964e-05
15,300,10350,1.0240130424499512,9.999999999999964e-05
15,350,10400,0.8655120134353638,9.999999999999964e-05
15,400,10450,1.3059183359146118,9.999999999999964e-05
15,450,10500,1.194419264793396,9.999999999999964e-05
15,500,10550,1.1707910299301147,9.999999999999964e-05
15,550,10600,1.2082914113998413,9.999999999999964e-05
15,600,10650,1.0585154294967651,9.999999999999964e-05
15,650,10700,1.2868061065673828,9.999999999999964e-05
16,30,10750,1.159067153930664,9.999999999999964e-05
16,80,10800,1.1863313913345337,9.999999999999964e-05
16,130,10850,1.0166325569152832,9.999999999999964e-05
16,180,10900,0.9188308715820312,9.999999999999964e-05
16,230,10950,1.3549978733062744,9.999999999999964e-05
16,280,11000,0.949986457824707,9.999999999999964e-05
