epoch,batch,step,train_loss,learning_rate
0,1,1,1.75932776927948,1.009e-05
0,50,50,1.7503504753112793,1.4499999999999995e-05
0,100,100,1.4873089790344238,1.8999999999999998e-05
0,150,150,1.434183120727539,2.3500000000000002e-05
0,200,200,1.415631651878357,2.7999999999999993e-05
0,250,250,1.327558159828186,3.2499999999999984e-05
0,300,300,1.4323396682739258,3.6999999999999985e-05
0,350,350,1.3254708051681519,4.1499999999999965e-05
0,400,400,1.199924111366272,4.599999999999992e-05
0,450,450,1.3591010570526123,5.0499999999999886e-05
0,500,500,0.9833417534828186,5.499999999999991e-05
0,550,550,1.1597626209259033,5.949999999999986e-05
0,600,600,0.9946267008781433,6.399999999999986e-05
0,650,650,1.362674593925476,6.849999999999986e-05
1,30,700,1.0775644779205322,7.299999999999977e-05
1,80,750,1.10164475440979,7.749999999999981e-05
1,130,800,0.8979646563529968,8.199999999999976e-05
1,180,850,0.9429218769073486,8.649999999999974e-05
1,230,900,1.0396788120269775,9.09999999999997e-05
1,280,950,1.2460755109786987,9.549999999999968e-05
1,330,1000,1.1710231304168701,9.999999999999964e-05
1,380,1050,0.8232122659683228,9.999999999999964e-05
1,430,1100,1.1298308372497559,9.999999999999964e-05
1,480,1150,1.2120636701583862,9.999999999999964e-05
1,530,1200,0.9846612811088562,9.999999999999964e-05
1,580,1250,0.9050763845443726,9.999999999999964e-05
1,630,1300,0.949400782585144,9.999999999999964e-05
2,10,1350,1.0181573629379272,9.999999999999964e-05
2,60,1400,0.9689683318138123,9.999999999999964e-05
2,110,1450,0.9854669570922852,9.999999999999964e-05
2,160,1500,1.1992965936660767,9.999999999999964e-05
2,210,1550,0.974849283695221,9.999999999999964e-05
2,260,1600,0.7732176184654236,9.999999999999964e-05
2,310,1650,1.0958653688430786,9.999999999999964e-05
2,360,1700,0.957464337348938,9.999999999999964e-05
2,410,1750,1.092931866645813,9.999999999999964e-05
2,460,1800,1.0767631530761719,9.999999999999964e-05
2,510,1850,1.1769901514053345,9.999999999999964e-05
2,560,1900,1.0014493465423584,9.999999999999964e-05
2,610,1950,1.605515718460083,9.999999999999964e-05
2,660,2000,1.0370208024978638,9.999999999999964e-05
3,40,2050,1.1259218454360962,9.999999999999964e-05
3,90,2100,1.0113856792449951,9.999999999999964e-05
3,140,2150,0.8985968232154846,9.999999999999964e-05
3,190,2200,0.656699001789093,9.999999999999964e-05
3,240,2250,1.1280604600906372,9.999999999999964e-05
3,290,2300,1.3007874488830566,9.999999999999964e-05
3,340,2350,0.854279100894928,9.999999999999964e-05
3,390,2400,0.8753557205200195,9.999999999999964e-05
3,440,2450,1.103129267692566,9.999999999999964e-05
3,490,2500,0.9366971850395203,9.999999999999964e-05
3,540,2550,0.7691722512245178,9.999999999999964e-05
3,590,2600,1.0676913261413574,9.999999999999964e-05
3,640,2650,0.7601549625396729,9.999999999999964e-05
4,20,2700,1.032272219657898,9.999999999999964e-05
4,70,2750,0.7414846420288086,9.999999999999964e-05
4,120,2800,0.9928994178771973,9.999999999999964e-05
4,170,2850,0.9395468235015869,9.999999999999964e-05
4,220,2900,0.9636738300323486,9.999999999999964e-05
4,270,2950,0.90876305103302,9.999999999999964e-05
4,320,3000,0.8030924201011658,9.999999999999964e-05
4,370,3050,1.1134657859802246,9.999999999999964e-05
4,420,3100,1.0099706649780273,9.999999999999964e-05
4,470,3150,0.9689808487892151,9.999999999999964e-05
4,520,3200,1.0134395360946655,9.999999999999964e-05
4,570,3250,0.888267457485199,9.999999999999964e-05
4,620,3300,1.013250470161438,9.999999999999964e-05
4,670,3350,1.051317572593689,9.999999999999964e-05
5,50,3400,0.8969900608062744,9.999999999999964e-05
5,100,3450,0.9766961932182312,9.999999999999964e-05
5,150,3500,0.9709550738334656,9.999999999999964e-05
5,200,3550,0.7940928339958191,9.999999999999964e-05
5,250,3600,0.8683000206947327,9.999999999999964e-05
5,300,3650,1.2705762386322021,9.999999999999964e-05
5,350,3700,0.9545778036117554,9.999999999999964e-05
